dt,dt_iso,city_id,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
1525590000,2018-05-06 07:00:00 +0000 UTC,4138106,,,,287.7,284.15,291.15,1017,,,100,1,30,,,,,,,,,90,500,Rain,light rain,10n
1525590000,2018-05-06 07:00:00 +0000 UTC,4138106,,,,287.7,284.15,291.15,1017,,,100,1,30,,,,,,,,,90,701,Mist,mist,50n
1525593600,2018-05-06 08:00:00 +0000 UTC,4138106,,,,287.57,285.15,291.15,1016,,,72,3,340,,,,,,,,,75,803,Clouds,broken clouds,04n
1525597200,2018-05-06 09:00:00 +0000 UTC,4138106,,,,287.22,285.15,289.15,1016,,,72,3,340,,,,,,,,,90,804,Clouds,overcast clouds,04n
1525600800,2018-05-06 10:00:00 +0000 UTC,4138106,,,,286.97,285.15,290.15,1015,,,72,4,30,,,,,,,,,90,804,Clouds,overcast clouds,04n
1525604400,2018-05-06 11:00:00 +0000 UTC,4138106,,,,287.04,284.15,290.15,1015,,,100,3,61,,,,,,,,,90,804,Clouds,overcast clouds,04d
1525608000,2018-05-06 12:00:00 +0000 UTC,4138106,,,,287.33,285.15,290.15,1015,,,77,3,40,,,,,,,,,90,721,Haze,haze,50d
1525608000,2018-05-06 12:00:00 +0000 UTC,4138106,,,,287.33,285.15,290.15,1015,,,77,3,40,,,,,,,,,90,701,Mist,mist,50d
1525611600,2018-05-06 13:00:00 +0000 UTC,4138106,,,,288.27,286.15,290.15,1014,,,72,5,50,,,,,,,,,90,701,Mist,mist,50d
1525615200,2018-05-06 14:00:00 +0000 UTC,4138106,,,,289.03,287.15,291.15,1013,,,72,3,40,,,,,,,,,90,721,Haze,haze,50d
1525615200,2018-05-06 14:00:00 +0000 UTC,4138106,,,,289.03,287.15,291.15,1013,,,72,3,40,,,,,,,,,90,701,Mist,mist,50d
1525618800,2018-05-06 15:00:00 +0000 UTC,4138106,,,,290.09,289.15,291.15,1013,,,68,3,330,,,,,,,,,90,721,Haze,haze,50d
1525618800,2018-05-06 15:00:00 +0000 UTC,4138106,,,,290.09,289.15,291.15,1013,,,68,3,330,,,,,,,,,90,701,Mist,mist,50d
1525622400,2018-05-06 16:00:00 +0000 UTC,4138106,,,,290.55,289.15,292.15,1013,,,72,2,20,,,,,,,,,75,721,Haze,haze,50d
1525626000,2018-05-06 17:00:00 +0000 UTC,4138106,,,,291.4,289.15,293.15,1012,,,63,3,66,,,,,,,,,90,721,Haze,haze,50d
1525626000,2018-05-06 17:00:00 +0000 UTC,4138106,,,,291.4,289.15,293.15,1012,,,63,3,66,,,,,,,,,90,500,Rain,light rain,10d
1525629600,2018-05-06 18:00:00 +0000 UTC,4138106,,,,291.62,288.15,294.15,1011,,,60,2,310,,,,,,,,,20,721,Haze,haze,50d
1525629600,2018-05-06 18:00:00 +0000 UTC,4138106,,,,291.62,288.15,294.15,1011,,,60,2,310,,,,,,,,,20,500,Rain,light rain,10d
1525633200,2018-05-06 19:00:00 +0000 UTC,4138106,,,,292.28,289.15,294.15,1011,,,68,3,66,,,,,,,,,90,721,Haze,haze,50d
1525636800,2018-05-06 20:00:00 +0000 UTC,4138106,,,,292.37,290.15,294.15,1011,,,68,1,30,,,,,,,,,90,721,Haze,haze,50d
1525640400,2018-05-06 21:00:00 +0000 UTC,4138106,,,,292.8,289.15,295.15,1011,,,64,2,360,,,,,,,,,75,721,Haze,haze,50d
1525640400,2018-05-06 21:00:00 +0000 UTC,4138106,,,,292.8,289.15,295.15,1011,,,64,2,360,,,,,,,,,75,701,Mist,mist,50d
1525644000,2018-05-06 22:00:00 +0000 UTC,4138106,,,,292.09,289.15,294.15,1012,,,60,4,350,,,,,,,,,90,721,Haze,haze,50d
1525644000,2018-05-06 22:00:00 +0000 UTC,4138106,,,,292.09,289.15,294.15,1012,,,60,4,350,,,,,,,,,90,701,Mist,mist,50d
1525647600,2018-05-06 23:00:00 +0000 UTC,4138106,,,,291.33,289.15,294.15,1012,,,68,6,320,,,,,,,,,90,721,Haze,haze,50d
1525647600,2018-05-06 23:00:00 +0000 UTC,4138106,,,,291.33,289.15,294.15,1012,,,68,6,320,,,,,,,,,90,701,Mist,mist,50d
1525651200,2018-05-07 00:00:00 +0000 UTC,4138106,,,,290.66,288.15,293.15,1013,,,68,5,330,,,,,,,,,90,721,Haze,haze,50d
1525654800,2018-05-07 01:00:00 +0000 UTC,4138106,,,,289.8,287.15,292.15,1014,,,72,4,350,,,,,,,,,90,804,Clouds,overcast clouds,04n
1525658400,2018-05-07 02:00:00 +0000 UTC,4138106,,,,289.47,287.15,291.15,1014,,,72,4,10,,,,,,,,,90,804,Clouds,overcast clouds,04n
1525662000,2018-05-07 03:00:00 +0000 UTC,4138106,,,,288.74,286.15,291.15,1014,,,72,5,330,,,,,,,,,75,803,Clouds,broken clouds,04n
1525665600,2018-05-07 04:00:00 +0000 UTC,4138106,,,,288.22,286.15,290.15,1015,,,77,5,320,,,,,,,,,75,721,Haze,haze,50n
1525669200,2018-05-07 05:00:00 +0000 UTC,4138106,,,,287.72,285.15,290.15,1015,,,77,2,330,,,,,,,,,75,701,Mist,mist,50n
1525672800,2018-05-07 06:00:00 +0000 UTC,4138106,,,,287.59,285.15,290.15,1015,,,77,3,340,,,,,,,,,90,721,Haze,haze,50n
1525672800,2018-05-07 06:00:00 +0000 UTC,4138106,,,,287.59,285.15,290.15,1015,,,77,3,340,,,,,,,,,90,701,Mist,mist,50n
1525676400,2018-05-07 07:00:00 +0000 UTC,4138106,,,,286.53,284.15,289.15,1015,,,82,3,350,,,,,,,,,40,721,Haze,haze,50n
1525676400,2018-05-07 07:00:00 +0000 UTC,4138106,,,,286.53,284.15,289.15,1015,,,82,3,350,,,,,,,,,40,701,Mist,mist,50n
1525680000,2018-05-07 08:00:00 +0000 UTC,4138106,,,,286.27,283.15,289.15,1015,,,72,4,20,,,,,,,,,75,721,Haze,haze,50n
1525680000,2018-05-07 08:00:00 +0000 UTC,4138106,,,,286.27,283.15,289.15,1015,,,72,4,20,,,,,,,,,75,741,Fog,fog,50n
1525680000,2018-05-07 08:00:00 +0000 UTC,4138106,,,,286.27,283.15,289.15,1015,,,72,4,20,,,,,,,,,75,701,Mist,mist,50n
1525683600,2018-05-07 09:00:00 +0000 UTC,4138106,,,,286.47,284.15,289.15,1016,,,72,4,360,,,,,,,,,75,803,Clouds,broken clouds,04n
1525687200,2018-05-07 10:00:00 +0000 UTC,4138106,,,,286.09,282.15,289.15,1016,,,82,3,350,,,,,,,,,75,701,Mist,mist,50n
1525690800,2018-05-07 11:00:00 +0000 UTC,4138106,,,,285.5,282.15,289.15,1017,,,77,4,360,,,,,,,,,20,701,Mist,mist,50d
1525690800,2018-05-07 11:00:00 +0000 UTC,4138106,,,,285.5,282.15,289.15,1017,,,77,4,360,,,,,,,,,20,741,Fog,fog,50d
1525694400,2018-05-07 12:00:00 +0000 UTC,4138106,,,,287.03,284.15,290.15,1018,,,67,2,10,,,,,,,,,20,701,Mist,mist,50d
1525694400,2018-05-07 12:00:00 +0000 UTC,4138106,,,,287.03,284.15,290.15,1018,,,67,2,10,,,,,,,,,20,721,Haze,haze,50d
1525698000,2018-05-07 13:00:00 +0000 UTC,4138106,,,,289.02,286.15,291.15,1018,,,63,3,30,,,,,,,,,20,721,Haze,haze,50d
1525701600,2018-05-07 14:00:00 +0000 UTC,4138106,,,,290.62,289.15,292.15,1018,,,59,2,30,,,,,,,,,1,721,Haze,haze,50d
1525705200,2018-05-07 15:00:00 +0000 UTC,4138106,,,,291.65,290.15,293.15,1019,,,63,4,10,,,,,,,,,40,802,Clouds,scattered clouds,03d
1525708800,2018-05-07 16:00:00 +0000 UTC,4138106,,,,293.15,292.15,295.15,1019,,,60,1,0,,,,,,,,,1,800,Clear,sky is clear,01d
1525712400,2018-05-07 17:00:00 +0000 UTC,4138106,,,,293.83,292.15,295.15,1018,,,49,1,30,,,,,,,,,1,800,Clear,sky is clear,01d
1525716000,2018-05-07 18:00:00 +0000 UTC,4138106,,,,293.66,291.15,295.15,1018,,,49,1,30,,,,,,,,,1,721,Haze,haze,50d
1525719600,2018-05-07 19:00:00 +0000 UTC,4138106,,,,295.137,295.137,295.137,1024,,,61,2,62,,,,,,,,,0,800,Clear,Sky is Clear,01d
1525723200,2018-05-07 20:00:00 +0000 UTC,4138106,,,,298.15,298.15,298.15,1018,,,36,5,50,,,,,,,,,40,802,Clouds,scattered clouds,03d
1525726800,2018-05-07 21:00:00 +0000 UTC,4138106,,,,296.56,295.15,298.15,1018,,,46,6,90,,,,,,,,,1,800,Clear,sky is clear,01d
1525730400,2018-05-07 22:00:00 +0000 UTC,4138106,,,,296.56,295.15,298.15,1018,,,44,3,80,,,,,,,,,40,802,Clouds,scattered clouds,03d
1525734000,2018-05-07 23:00:00 +0000 UTC,4138106,,,,295.78,294.15,297.15,1018,,,46,3,120,,,,,,,,,20,801,Clouds,few clouds,02d
1525737600,2018-05-08 00:00:00 +0000 UTC,4138106,,,,294.76,293.15,296.15,1019,,,46,4,130,,,,,,,,,20,801,Clouds,few clouds,02d
1525741200,2018-05-08 01:00:00 +0000 UTC,4138106,,,,293.29,291.15,296.15,1020,,,52,2,150,,,,,,,,,40,802,Clouds,scattered clouds,03n
1525744800,2018-05-08 02:00:00 +0000 UTC,4138106,,,,290.47,287.15,293.15,1020,,,59,2,190,,,,,,,,,20,801,Clouds,few clouds,02n
1525748400,2018-05-08 03:00:00 +0000 UTC,4138106,,,,289.02,286.15,292.15,1021,,,59,2,89,,,,,,,,,75,803,Clouds,broken clouds,04n
1525752000,2018-05-08 04:00:00 +0000 UTC,4138106,,,,288.28,285.15,292.15,1022,,,63,2,120,,,,,,,,,40,802,Clouds,scattered clouds,03n
1525755600,2018-05-08 05:00:00 +0000 UTC,4138106,,,,287.8,284.15,291.15,1022,,,67,3,160,,,,,,,,,75,803,Clouds,broken clouds,04n
1525759200,2018-05-08 06:00:00 +0000 UTC,4138106,,,,287.16,283.15,291.15,1022,,,72,2,150,,,,,,,,,40,802,Clouds,scattered clouds,03n
1525762800,2018-05-08 07:00:00 +0000 UTC,4138106,,,,286.51,283.15,290.15,1022,,,72,2,120,,,,,,,,,75,803,Clouds,broken clouds,04n
1525766400,2018-05-08 08:00:00 +0000 UTC,4138106,,,,285.98,283.15,290.15,1022,,,72,1,100,,,,,,,,,75,701,Mist,mist,50n
1525770000,2018-05-08 09:00:00 +0000 UTC,4138106,,,,285.28,281.15,289.15,1022,,,77,2,60,,,,,,,,,20,701,Mist,mist,50n
1525773600,2018-05-08 10:00:00 +0000 UTC,4138106,,,,284.34,281.15,287.15,1023,,,82,3,50,,,,,,,,,20,701,Mist,mist,50n
1525777200,2018-05-08 11:00:00 +0000 UTC,4138106,,,,284.46,281.15,287.15,1024,,,82,2,60,,,,,,,,,20,701,Mist,mist,50d
1525777200,2018-05-08 11:00:00 +0000 UTC,4138106,,,,284.46,281.15,287.15,1024,,,82,2,60,,,,,,,,,20,741,Fog,fog,50d
1525780800,2018-05-08 12:00:00 +0000 UTC,4138106,,,,286.5,284.15,289.15,1024,,,72,4,50,,,,,,,,,20,721,Haze,haze,50d
1525784400,2018-05-08 13:00:00 +0000 UTC,4138106,,,,288.83,287.15,290.15,1024,,,67,1,110,,,,,,,,,1,800,Clear,sky is clear,01d
1525788000,2018-05-08 14:00:00 +0000 UTC,4138106,,,,290.96,289.15,293.15,1024,,,56,3,50,,,,,,,,,1,800,Clear,sky is clear,01d
1525791600,2018-05-08 15:00:00 +0000 UTC,4138106,,,,292.67,290.15,295.15,1024,,,49,3,40,,,,,,,,,20,801,Clouds,few clouds,02d
1525795200,2018-05-08 16:00:00 +0000 UTC,4138106,,,,294.14,292.15,296.15,1024,,,40,4,80,,,,,,,,,20,801,Clouds,few clouds,02d
1525798800,2018-05-08 17:00:00 +0000 UTC,4138106,,,,295.54,294.15,297.15,1023,,,36,2,70,,,,,,,,,20,801,Clouds,few clouds,02d
1525802400,2018-05-08 18:00:00 +0000 UTC,4138106,,,,296.34,294.15,298.15,1023,,,33,4,50,,,,,,,,,20,801,Clouds,few clouds,02d
1525806000,2018-05-08 19:00:00 +0000 UTC,4138106,,,,296.77,295.15,298.15,1022,,,36,5,50,,,,,,,,,40,802,Clouds,scattered clouds,03d
1525809600,2018-05-08 20:00:00 +0000 UTC,4138106,,,,297.03,296.15,298.15,1022,,,38,4,100,,,,,,,,,40,802,Clouds,scattered clouds,03d
1525813200,2018-05-08 21:00:00 +0000 UTC,4138106,,,,297.1,295.15,298.15,1021,,,33,1,130,,,,,,,,,40,802,Clouds,scattered clouds,03d
1525816800,2018-05-08 22:00:00 +0000 UTC,4138106,,,,297.22,296.15,298.15,1021,,,38,4,100,,,,,,,,,40,802,Clouds,scattered clouds,03d
1525820400,2018-05-08 23:00:00 +0000 UTC,4138106,,,,296.47,295.15,298.15,1021,,,38,3,100,,,,,,,,,20,801,Clouds,few clouds,02d
1525824000,2018-05-09 00:00:00 +0000 UTC,4138106,,,,295.34,294.15,296.15,1021,,,43,4,110,,,,,,,,,20,801,Clouds,few clouds,02d
1525827600,2018-05-09 01:00:00 +0000 UTC,4138106,,,,293.29,291.15,295.15,1022,,,46,3,130,,,,,,,,,1,800,Clear,sky is clear,01n
1525831200,2018-05-09 02:00:00 +0000 UTC,4138106,,,,290.66,287.15,293.15,1022,,,52,4,120,,,,,,,,,1,800,Clear,sky is clear,01n
1525834800,2018-05-09 03:00:00 +0000 UTC,4138106,,,,289.91,286.15,293.15,1022,,,55,4,130,,,,,,,,,1,800,Clear,sky is clear,01n
1525838400,2018-05-09 04:00:00 +0000 UTC,4138106,,,,288.16,284.15,292.15,1022,,,59,1,0,,,,,,,,,1,800,Clear,sky is clear,01n
1525842000,2018-05-09 05:00:00 +0000 UTC,4138106,,,,287.56,284.15,291.15,1022,,,59,1,0,,,,,,,,,1,800,Clear,sky is clear,01n
1525845600,2018-05-09 06:00:00 +0000 UTC,4138106,,,,287.61,285.15,290.15,1022,,,81,1,63,,,,,,,,,1,800,Clear,sky is clear,01n
1525849200,2018-05-09 07:00:00 +0000 UTC,4138106,,,,286.83,284.15,290.15,1022,,,81,1,114,,,,,,,,,1,800,Clear,sky is clear,01n
1525852800,2018-05-09 08:00:00 +0000 UTC,4138106,,,,284.52,281.15,289.15,1022,,,77,1,60,,,,,,,,,20,701,Mist,mist,50n
1525856400,2018-05-09 09:00:00 +0000 UTC,4138106,,,,283.72,281.15,287.15,1022,,,82,2,60,,,,,,,,,20,701,Mist,mist,50n
1525860000,2018-05-09 10:00:00 +0000 UTC,4138106,,,,283.22,280.15,287.15,1022,,,82,3,60,,,,,,,,,20,701,Mist,mist,50n
1525863600,2018-05-09 11:00:00 +0000 UTC,4138106,,,,282.9,280.15,287.15,1022,,,76,2,60,,,,,,,,,1,701,Mist,mist,50d
1525867200,2018-05-09 12:00:00 +0000 UTC,4138106,,,,285.19,281.15,289.15,1022,,,72,2,50,,,,,,,,,1,701,Mist,mist,50d
1525870800,2018-05-09 13:00:00 +0000 UTC,4138106,,,,289.01,286.15,291.15,1022,,,67,1,70,,,,,,,,,20,801,Clouds,few clouds,02d
1525874400,2018-05-09 14:00:00 +0000 UTC,4138106,,,,291.02,289.15,293.15,1022,,,56,1,51,,,,,,,,,1,800,Clear,sky is clear,01d
1525878000,2018-05-09 15:00:00 +0000 UTC,4138106,,,,293.08,290.15,295.15,1021,,,40,1,70,,,,,,,,,1,800,Clear,sky is clear,01d
1525881600,2018-05-09 16:00:00 +0000 UTC,4138106,,,,295.07,293.15,297.15,1021,,,36,2,20,,,,,,,,,1,800,Clear,sky is clear,01d
1525885200,2018-05-09 17:00:00 +0000 UTC,4138106,,,,296.61,295.15,298.15,1021,,,38,1,86,,,,,,,,,20,801,Clouds,few clouds,02d
1525888800,2018-05-09 18:00:00 +0000 UTC,4138106,,,,297.21,296.15,299.15,1020,,,38,1,150,,,,,,,,,20,801,Clouds,few clouds,02d
1525892400,2018-05-09 19:00:00 +0000 UTC,4138106,,,,297.61,296.15,299.15,1020,,,36,2,110,,,,,,,,,20,801,Clouds,few clouds,02d
1525896000,2018-05-09 20:00:00 +0000 UTC,4138106,,,,298.4,296.15,299.15,1019,,,34,5,110,,,,,,,,,20,801,Clouds,few clouds,02d
1525899600,2018-05-09 21:00:00 +0000 UTC,4138106,,,,298.33,296.15,300.15,1018,,,31,1,0,,,,,,,,,20,801,Clouds,few clouds,02d
1525903200,2018-05-09 22:00:00 +0000 UTC,4138106,,,,298.1,296.15,300.15,1018,,,38,4,140,,,,,,,,,20,721,Haze,haze,50d
1525906800,2018-05-09 23:00:00 +0000 UTC,4138106,,,,297.27,295.15,299.15,1018,,,40,4,140,,,,,,,,,20,801,Clouds,few clouds,02d
1525910400,2018-05-10 00:00:00 +0000 UTC,4138106,,,,295.72,294.15,297.15,1018,,,40,4,140,,,,,,,,,20,801,Clouds,few clouds,02d
1525914000,2018-05-10 01:00:00 +0000 UTC,4138106,,,,294.16,292.15,296.15,1018,,,49,3,180,,,,,,,,,1,800,Clear,sky is clear,01n
1525917600,2018-05-10 02:00:00 +0000 UTC,4138106,,,,292.16,288.15,295.15,1019,,,63,3,170,,,,,,,,,1,800,Clear,sky is clear,01n
1525921200,2018-05-10 03:00:00 +0000 UTC,4138106,,,,290.97,287.15,295.15,1019,,,59,3,170,,,,,,,,,1,800,Clear,sky is clear,01n
1525924800,2018-05-10 04:00:00 +0000 UTC,4138106,,,,289.69,285.15,294.15,1018,,,59,3,160,,,,,,,,,1,800,Clear,sky is clear,01n
1525928400,2018-05-10 05:00:00 +0000 UTC,4138106,,,,289.53,286.15,292.15,1018,,,59,3,160,,,,,,,,,1,800,Clear,sky is clear,01n
1525932000,2018-05-10 06:00:00 +0000 UTC,4138106,,,,289.83,286.15,292.15,1018,,,76,2,170,,,,,,,,,1,800,Clear,sky is clear,01n
1525935600,2018-05-10 07:00:00 +0000 UTC,4138106,,,,287.45,284.15,292.15,1017,,,77,3,180,,,,,,,,,1,800,Clear,sky is clear,01n
1525939200,2018-05-10 08:00:00 +0000 UTC,4138106,,,,287.27,283.15,291.15,1017,,,82,3,170,,,,,,,,,20,801,Clouds,few clouds,02n
1525942800,2018-05-10 09:00:00 +0000 UTC,4138106,,,,287.65,285.15,291.15,1017,,,82,3,170,,,,,,,,,40,211,Thunderstorm,proximity thunderstorm,11n
1525946400,2018-05-10 10:00:00 +0000 UTC,4138106,,,,287.72,285.15,290.15,1016,,,82,5,190,,,,,,,,,75,211,Thunderstorm,proximity thunderstorm,11n
1525950000,2018-05-10 11:00:00 +0000 UTC,4138106,,,,288.46,287.15,290.15,1016,,,82,4,190,,,,,,,,,40,802,Clouds,scattered clouds,03d
1525953600,2018-05-10 12:00:00 +0000 UTC,4138106,,,,289.52,288.15,291.15,1015,,,82,5,180,,,,,,,,,75,803,Clouds,broken clouds,04d
1525957200,2018-05-10 13:00:00 +0000 UTC,4138106,,,,291.39,290.15,293.15,1015,,,72,5,200,,,,,,,,,75,803,Clouds,broken clouds,04d
1525960800,2018-05-10 14:00:00 +0000 UTC,4138106,,,,292.15,291.15,293.15,1015,,,68,4,210,,,,,,,,,90,500,Rain,light rain,10d
1525964400,2018-05-10 15:00:00 +0000 UTC,4138106,,,,293.44,291.15,296.15,1015,,,60,5,220,,,,,,,,,90,500,Rain,light rain,10d
1525964400,2018-05-10 15:00:00 +0000 UTC,4138106,,,,293.44,291.15,296.15,1015,,,60,5,220,,,,,,,,,90,211,Thunderstorm,proximity thunderstorm,11d
1525968000,2018-05-10 16:00:00 +0000 UTC,4138106,,,,295.02,294.15,297.15,1014,,,60,5,210,,,,,,,,,90,500,Rain,light rain,10d
1525971600,2018-05-10 17:00:00 +0000 UTC,4138106,,,,295.2,292.15,298.15,1013,,,60,3,190,,,,,,,,,75,803,Clouds,broken clouds,04d
1525975200,2018-05-10 18:00:00 +0000 UTC,4138106,,,,297.75,294.15,302.15,1012,,,57,4,170,,,,,,,,,75,803,Clouds,broken clouds,04d
1525978800,2018-05-10 19:00:00 +0000 UTC,4138106,,,,299.83,298.15,302.15,1011,,,48,4,190,,,,,,,,,75,500,Rain,light rain,10d
1525982400,2018-05-10 20:00:00 +0000 UTC,4138106,,,,300.15,298.15,302.15,1010,,,48,5,200,,,,,,,,,90,211,Thunderstorm,proximity thunderstorm,11d
1525982400,2018-05-10 20:00:00 +0000 UTC,4138106,,,,300.15,298.15,302.15,1010,,,48,5,200,,,,,,,,,90,500,Rain,light rain,10d
1525986000,2018-05-10 21:00:00 +0000 UTC,4138106,,,,299.59,298.15,301.15,1009,,,54,4,220,,,,,,,,,90,211,Thunderstorm,proximity thunderstorm,11d
1525986000,2018-05-10 21:00:00 +0000 UTC,4138106,,,,299.59,298.15,301.15,1009,,,54,4,220,,,,,,,,,90,500,Rain,light rain,10d
1525989600,2018-05-10 22:00:00 +0000 UTC,4138106,,,,298.46,296.15,300.15,1009,,,57,2,200,,,,,,,,,90,500,Rain,light rain,10d
1525989600,2018-05-10 22:00:00 +0000 UTC,4138106,,,,298.46,296.15,300.15,1009,,,57,2,200,,,,,,,,,90,211,Thunderstorm,thunderstorm,11d
1525993200,2018-05-10 23:00:00 +0000 UTC,4138106,,,,297.51,296.15,299.15,1009,,,54,4,210,,,,,,,,,90,211,Thunderstorm,proximity thunderstorm,11d
1525993200,2018-05-10 23:00:00 +0000 UTC,4138106,,,,297.51,296.15,299.15,1009,,,54,4,210,,,,,,,,,90,500,Rain,light rain,10d
1525996800,2018-05-11 00:00:00 +0000 UTC,4138106,,,,296.53,293.15,299.15,1011,,,60,4,200,,,,,,,,,75,500,Rain,light rain,10d
1525996800,2018-05-11 00:00:00 +0000 UTC,4138106,,,,296.53,293.15,299.15,1011,,,60,4,200,,,,,,,,,75,211,Thunderstorm,thunderstorm,11d
1526000400,2018-05-11 01:00:00 +0000 UTC,4138106,,,,294.86,291.15,298.15,1011,,,64,4,220,,,,,,,,,75,500,Rain,light rain,10n
1526004000,2018-05-11 02:00:00 +0000 UTC,4138106,,,,293.57,289.15,297.15,1012,,,56,5,250,,,,,,,,,40,701,Mist,mist,50n
1526007600,2018-05-11 03:00:00 +0000 UTC,4138106,,,,292.1,288.15,296.15,1012,,,60,3,180,,,,,,,,,20,701,Mist,mist,50n
1526011200,2018-05-11 04:00:00 +0000 UTC,4138106,,,,290.97,288.15,294.15,1013,,,72,2,180,,,,,,,,,1,741,Fog,fog,50n
1526014800,2018-05-11 05:00:00 +0000 UTC,4138106,,,,289.97,286.15,294.15,1013,,,72,2,190,,,,,,,,,1,741,Fog,fog,50n
1526018400,2018-05-11 06:00:00 +0000 UTC,4138106,,,,289.28,286.15,292.15,1013,,,77,2,190,,,,,,,,,1,701,Mist,mist,50n
1526018400,2018-05-11 06:00:00 +0000 UTC,4138106,,,,289.28,286.15,292.15,1013,,,77,2,190,,,,,,,,,1,741,Fog,fog,50n
1526022000,2018-05-11 07:00:00 +0000 UTC,4138106,,,,288.97,286.15,292.15,1014,,,77,2,200,,,,,,,,,1,701,Mist,mist,50n
1526022000,2018-05-11 07:00:00 +0000 UTC,4138106,,,,288.97,286.15,292.15,1014,,,77,2,200,,,,,,,,,1,741,Fog,fog,50n
1526025600,2018-05-11 08:00:00 +0000 UTC,4138106,,,,288.04,284.15,292.15,1014,,,77,1,296,,,,,,,,,1,701,Mist,mist,50n
1526025600,2018-05-11 08:00:00 +0000 UTC,4138106,,,,288.04,284.15,292.15,1014,,,77,1,296,,,,,,,,,1,741,Fog,fog,50n
1526029200,2018-05-11 09:00:00 +0000 UTC,4138106,,,,288.17,284.15,293.15,1014,,,82,1,296,,,,,,,,,1,741,Fog,fog,50n
1526029200,2018-05-11 09:00:00 +0000 UTC,4138106,,,,288.17,284.15,293.15,1014,,,82,1,296,,,,,,,,,1,701,Mist,mist,50n
1526032800,2018-05-11 10:00:00 +0000 UTC,4138106,,,,287.4,284.15,292.15,1015,,,82,1,296,,,,,,,,,20,741,Fog,fog,50n
1526032800,2018-05-11 10:00:00 +0000 UTC,4138106,,,,287.4,284.15,292.15,1015,,,82,1,296,,,,,,,,,20,701,Mist,mist,50n
1526036400,2018-05-11 11:00:00 +0000 UTC,4138106,,,,287.04,284.15,291.15,1016,,,88,1,120,,,,,,,,,40,701,Mist,mist,50d
1526036400,2018-05-11 11:00:00 +0000 UTC,4138106,,,,287.04,284.15,291.15,1016,,,88,1,120,,,,,,,,,40,741,Fog,fog,50d
1526040000,2018-05-11 12:00:00 +0000 UTC,4138106,,,,289.21,286.15,292.15,1016,,,82,1,150,,,,,,,,,40,802,Clouds,scattered clouds,03d
1526043600,2018-05-11 13:00:00 +0000 UTC,4138106,,,,293.2,290.15,296.15,1017,,,53,2,330,,,,,,,,,40,802,Clouds,scattered clouds,03d
1526047200,2018-05-11 14:00:00 +0000 UTC,4138106,,,,295.41,293.15,296.15,1017,,,56,2,0,,,,,,,,,20,801,Clouds,few clouds,02d
1526050800,2018-05-11 15:00:00 +0000 UTC,4138106,,,,296.71,295.15,298.15,1018,,,53,2,320,,,,,,,,,20,801,Clouds,few clouds,02d
1526054400,2018-05-11 16:00:00 +0000 UTC,4138106,,,,297.61,296.15,300.15,1018,,,42,4,320,,,,,,,,,75,721,Haze,haze,50d
1526058000,2018-05-11 17:00:00 +0000 UTC,4138106,,,,298.61,296.15,301.15,1017,,,42,4,20,,,,,,,,,40,802,Clouds,scattered clouds,03d
1526061600,2018-05-11 18:00:00 +0000 UTC,4138106,,,,299.44,297.15,302.15,1017,,,39,6,340,,,,,,,,,20,801,Clouds,few clouds,02d
1526065200,2018-05-11 19:00:00 +0000 UTC,4138106,,,,299.71,297.15,302.15,1017,,,39,5,350,,,,,,,,,20,801,Clouds,few clouds,02d
1526068800,2018-05-11 20:00:00 +0000 UTC,4138106,,,,300.44,298.15,303.15,1016,,,37,5,30,,,,,,,,,20,801,Clouds,few clouds,02d
1526072400,2018-05-11 21:00:00 +0000 UTC,4138106,,,,300.74,298.15,303.15,1016,,,39,3,30,,,,,,,,,40,802,Clouds,scattered clouds,03d
1526076000,2018-05-11 22:00:00 +0000 UTC,4138106,,,,300.74,299.15,303.15,1016,,,39,2,323,,,,,,,,,40,802,Clouds,scattered clouds,03d
1526079600,2018-05-11 23:00:00 +0000 UTC,4138106,,,,299.91,298.15,302.15,1016,,,42,4,100,,,,,,,,,40,802,Clouds,scattered clouds,03d
1526083200,2018-05-12 00:00:00 +0000 UTC,4138106,,,,298.69,296.15,301.15,1017,,,53,3,80,,,,,,,,,40,721,Haze,haze,50d
1526086800,2018-05-12 01:00:00 +0000 UTC,4138106,,,,297.16,295.15,299.15,1017,,,47,3,100,,,,,,,,,75,803,Clouds,broken clouds,04n
1526090400,2018-05-12 02:00:00 +0000 UTC,4138106,,,,295.34,291.15,297.15,1018,,,49,2,120,,,,,,,,,75,803,Clouds,broken clouds,04n
1526094000,2018-05-12 03:00:00 +0000 UTC,4138106,,,,294.66,291.15,297.15,1018,,,53,2,110,,,,,,,,,75,721,Haze,haze,50n
1526097600,2018-05-12 04:00:00 +0000 UTC,4138106,,,,293.53,289.15,297.15,1018,,,53,2,81,,,,,,,,,90,804,Clouds,overcast clouds,04n
1526101200,2018-05-12 05:00:00 +0000 UTC,4138106,,,,292.66,288.15,296.15,1017,,,60,4,170,,,,,,,,,20,801,Clouds,few clouds,02n
1526104800,2018-05-12 06:00:00 +0000 UTC,4138106,,,,291.78,288.15,295.15,1017,,,68,4,170,,,,,,,,,20,801,Clouds,few clouds,02n
