CENSUS_TRACT,WARD,LATITUDE,start_month,start_day,start_hour,longitude2,ucr-rank
7807.0,7,38.903476129183,7,20,4,76.9229533236416,7
10900.0,8,38.8212454597902,7,20,8,77.0072317212326,7
2202.0,4,38.9517583598245,7,19,20,77.0128401951903,6
4400.0,1,38.916992777930396,7,19,7,77.0275704771264,6
2702.0,1,38.9298001684556,7,15,14,77.03647891408559,4
9400.0,5,38.9290290073795,7,20,12,76.97763773371209,6
7809.0,7,38.9021155980106,7,21,14,76.93759603657121,4
4400.0,1,38.9162729049155,7,21,13,77.023972581834,7
6801.0,6,38.8897980813486,7,21,16,76.9798861799091,7
10600.0,6,38.9025105847284,7,21,0,76.9973138365303,7
1804.0,4,38.968078809482705,7,21,15,77.02742869175259,6
10800.0,2,38.90069846629,7,20,19,77.0494794905561,6
6600.0,6,38.886917102114,7,21,19,76.9973374757651,6
4901.0,6,38.912966846238206,7,23,2,77.02397147060141,7
3800.0,1,38.919971046426795,7,23,1,77.039691153064,4
8402.0,6,38.898897909338295,7,23,4,76.9908928683444,3
2102.0,4,38.9565868135287,8,21,13,77.0126333927963,6
1600.0,4,38.984887610735605,7,30,22,77.029685838674,7
8802.0,5,38.906599578267205,7,30,20,76.98608418375791,6
1702.0,4,38.9756208049541,7,30,23,77.0161450571219,4
5800.0,2,38.8947885789867,7,31,2,77.02091061434629,4
8200.0,6,38.894312999564,7,31,4,77.00132563649291,5
9501.0,5,38.9407328708437,8,17,16,77.00369112939259,6
3000.0,1,38.9295130123787,8,17,17,77.0327305534988,6
6500.0,6,38.8873675186521,8,19,7,77.00276627640879,6
7604.0,7,38.8689113338313,8,19,16,76.959484529829,4
7504.0,8,38.863528433860296,9,8,0,76.9739826421821,7
3500.0,1,38.925019947375496,9,8,11,77.0241715704377,7
4801.0,5,38.911490706666996,9,11,3,77.016960703824,6
4400.0,1,38.916992466081,9,11,0,77.02886194230291,7
1001.0,3,38.957521152465404,9,11,7,77.08407374685441,2
4902.0,6,38.9078953561677,9,11,2,77.0229436434051,7
100.0,2,38.9105972027601,8,16,13,77.05277238122851,7
9901.0,7,38.8832222089781,8,22,8,76.9504865266107,8
5800.0,2,38.8998059546339,8,22,8,77.02243380246341,6
11100.0,5,38.930145268158896,8,22,10,76.9739237360551,7
4202.0,2,38.911123782249604,7,27,12,77.0427532074617,7
3000.0,1,38.9295130123787,7,27,15,77.0327305534988,6
5800.0,2,38.8978228913574,7,27,18,77.02809334899,6
4902.0,2,38.90643536667589,7,27,21,77.02598689138391,6
9000.0,5,38.9205357239627,8,19,19,76.9526631389814,6
6600.0,6,38.8892412924337,7,22,18,77.00057632272079,7
5800.0,2,38.8954550120845,7,29,15,77.0219252260535,6
10400.0,8,38.8450820589427,9,11,11,77.0015551088173,7
9400.0,5,38.9298661403493,9,11,11,76.9745120222509,7
9903.0,7,38.8897490470085,9,17,21,76.92552703973959,3
9201.0,5,38.9308867502334,9,16,17,76.994971530668,6
1600.0,4,38.9804112928265,9,17,22,77.026498601646,7
7903.0,7,38.8980660726119,9,17,21,76.97172210914809,4
7409.0,8,38.8437195048923,9,17,14,76.9768811565825,5
6400.0,6,38.875547989202296,9,18,1,77.0114090001831,8
10600.0,6,38.9078254892411,9,18,2,77.00351648457891,6
7406.0,8,38.8574592723127,8,17,14,76.9905179519173,5
1100.0,3,38.9644454663154,8,22,12,77.0753125628092,6
10400.0,8,38.845856752047794,8,1,13,76.9968206319164,6
100.0,2,38.90929650111389,8,1,14,77.060023598663,3
8410.0,6,38.90251034792411,8,1,12,76.99209138139,4
10900.0,8,38.8134705372496,8,1,14,77.0138861567272,2
202.0,2,38.9036918557126,8,1,18,77.0627857925634,6
5800.0,2,38.8991214156494,8,1,19,77.0219263529351,4
9905.0,7,38.883558526291296,7,28,0,76.9228134735774,4
7404.0,8,38.851702139598,7,27,23,76.9837447255755,3
7604.0,7,38.864072952996295,8,3,11,76.95706757436159,7
8803.0,5,38.917183506570204,8,3,10,76.9800744828355,4
2101.0,4,38.9564054265475,8,1,7,77.02110175046121,7
10700.0,2,38.9077742942457,8,3,14,77.03808177233259,7
4201.0,2,38.914828002976996,7,29,15,77.03753207037259,6
7504.0,8,38.863528433860296,8,4,22,76.9739826421821,6
1500.0,4,38.966712647606705,8,5,13,77.06513757157109,4
2101.0,4,38.958063145245,8,5,11,77.0199715579853,4
3100.0,1,38.928001918639104,8,5,13,77.0230885055626,6
1902.0,4,38.9626946032282,9,18,3,77.0107191120404,6
8410.0,6,38.9024741506604,9,18,0,76.98995859574471,7
2502.0,4,38.9397390715533,8,16,14,77.0262412575881,3
7100.0,6,38.878384921682205,8,16,12,76.9827820969772,7
3000.0,1,38.9295130123787,8,16,16,77.0327305534988,6
8803.0,5,38.917183506570204,8,16,16,76.9800744828355,6
8001.0,6,38.8973301311705,8,11,12,76.9874116845288,7
4801.0,6,38.911886430524504,8,11,14,77.0209271572618,7
1500.0,4,38.971268707692296,8,10,7,77.06882290834659,8
9301.0,5,38.9335965874553,8,18,10,76.9796546855724,4
9601.0,7,38.903505843403394,8,18,10,76.9434053163065,8
9301.0,5,38.9335799079089,9,3,6,76.9899311478292,7
9902.0,7,38.86677152162979,9,3,7,76.94739829917441,4
1100.0,3,38.963090658436606,9,2,14,77.08066494971459,7
7804.0,7,38.8929785204576,9,6,18,76.93291251507159,7
5500.0,2,38.90723728291471,9,6,17,77.05234330886469,7
9803.0,8,38.8394247631319,9,6,13,77.00057592059,8
1901.0,4,38.966990334772504,9,6,18,77.0199048255323,7
3301.0,5,38.9162746076266,9,6,9,77.0132950395837,5
3000.0,1,38.92768543400221,9,6,21,77.02849722494871,4
2502.0,4,38.9373412271747,9,6,21,77.0327341472307,6
7100.0,6,38.881259512547004,8,27,21,76.99089511960301,7
8702.0,5,38.9199327454466,8,28,12,77.00005765707509,7
9400.0,5,38.9361626449483,8,27,20,76.97317182265441,7
9807.0,8,38.832469944248,9,7,12,77.00825789685442,7
10200.0,6,38.877862371248,9,8,7,77.0176441877483,8
2202.0,4,38.9511002676456,9,7,21,77.0167047897832,8
4100.0,2,38.914784465555,9,5,19,77.0562346549575,6
1804.0,4,38.964943767567,8,16,20,77.0281544231904,7
9301.0,5,38.9335965874553,8,22,20,76.9796546855724,7
5800.0,2,38.898309157411795,8,22,20,77.02885438321908,6
9603.0,7,38.890876210146104,9,18,8,76.94359976251091,7
7707.0,7,38.8775822350715,8,28,5,76.9312674514017,6
7503.0,8,38.8654398506592,8,28,8,76.98280826519641,6
501.0,3,38.92419116296679,8,9,12,77.0519060012756,6
5900.0,2,38.8935820065616,8,9,12,77.0175789126086,3
7903.0,7,38.8943463771256,8,9,11,76.97505496740459,7
1100.0,3,38.948786830819294,8,3,20,77.078756845493,6
8804.0,5,38.9084996658812,7,18,9,76.9812644541276,6
7603.0,7,38.86428688487,7,6,20,76.9512831879712,8
7803.0,7,38.892439669552104,8,11,8,76.9358524001922,6
4902.0,6,38.907904561509994,8,10,22,77.02191752346829,2
2802.0,1,38.9274226952309,8,11,9,77.03409044401201,7
9803.0,8,38.8415147108615,8,9,22,77.00180844359059,7
600.0,3,38.9401764089255,8,5,8,77.0612030661054,6
10600.0,6,38.90783440196321,9,1,21,77.00589155359071,8
8802.0,5,38.9031942045795,9,2,22,76.984367070428,6
2600.0,4,38.941525497000704,9,17,21,77.0463011210585,7
9807.0,8,38.834668019675796,9,18,15,77.0080969040513,6
5500.0,2,38.905255441441795,8,28,13,77.05235338358159,6
1600.0,4,38.9905074885715,8,1,0,77.0342360589238,7
5500.0,2,38.90723728291471,8,28,14,77.05234330886469,6
2900.0,1,38.9318379598608,8,28,14,77.0297214187203,5
4600.0,5,38.9076427724206,8,28,16,77.0090530222517,6
10700.0,2,38.9042428782406,8,22,0,77.038517984407,6
9102.0,5,38.9201485438164,8,22,21,76.99031358205441,6
10900.0,8,38.8208041466834,8,22,23,77.0053316341371,2
202.0,2,38.905150551445,8,11,16,77.06399762448541,6
3100.0,1,38.927470136945,8,18,15,77.0245183800325,7
5800.0,2,38.8998062348766,7,28,4,77.0209236133493,7
9603.0,7,38.8948602173515,7,28,5,76.94859948891279,6
7406.0,8,38.8568825255605,7,28,1,76.9882368251803,7
7502.0,8,38.8542115824066,9,7,1,76.9656910631185,3
3800.0,1,38.9239079005087,9,16,11,77.039047549005,6
1804.0,4,38.969448089067,9,16,19,77.0273138244938,6
5800.0,2,38.89980543761,9,15,23,77.0249815260552,8
7406.0,8,38.8584591690185,9,16,16,76.99005695974441,5
8402.0,6,38.9001947352995,9,16,16,76.986915465365,6
9905.0,7,38.887551733041704,9,16,22,76.9266819518422,3
4400.0,1,38.9148229663895,9,16,12,77.0219196495899,5
4100.0,2,38.914784465555,9,6,7,77.0562346549575,6
1901.0,4,38.9692772885443,9,11,14,77.02574440063171,7
9907.0,7,38.8818402613765,8,1,19,76.9424889545604,2
9807.0,8,38.825190952564604,8,2,0,77.01016873036,3
9301.0,5,38.9324900500052,8,2,10,76.9918112534198,7
6600.0,6,38.8886737352856,7,28,10,76.99731435748491,5
3600.0,1,38.9224244836165,8,3,20,77.0288756726106,5
5002.0,2,38.906596189106004,8,3,21,77.0313941726817,7
9603.0,7,38.8933460853051,8,3,21,76.9469752559749,6
7901.0,6,38.898986081840604,8,3,22,76.976990053905,6
4400.0,1,38.9162729049155,8,2,0,77.023972581834,6
2201.0,4,38.9519729200989,8,3,17,77.0234077580054,7
7503.0,8,38.8647199060599,9,17,0,76.9888001356519,7
3100.0,1,38.9354966096486,8,26,16,77.0241751222164,8
7601.0,8,38.8700971117975,8,27,3,76.98223097513929,4
902.0,3,38.932996210154705,8,26,22,77.1109294971696,7
2600.0,4,38.9459689456107,9,17,13,77.0398901979572,7
9301.0,5,38.934012402723,9,17,21,76.9911190570487,8
9603.0,7,38.8926713509193,9,18,10,76.94898145729071,7
3500.0,1,38.92537093680521,9,18,11,77.02574008151392,7
2502.0,4,38.9381353738396,9,17,18,77.02720955353641,7
7200.0,6,38.879277831065295,8,1,20,77.0066728852404,8
8002.0,6,38.8908966208241,8,9,18,76.97725777754479,7
6900.0,6,38.8862313521046,8,6,9,76.9836561770658,6
7406.0,8,38.8541710084736,7,26,11,76.98843312547659,5
3000.0,1,38.929648513306205,8,8,19,77.031358190248,7
7200.0,6,38.877962795460206,8,9,20,76.9995274900645,6
7903.0,7,38.8973011257142,8,9,21,76.9750769897118,4
8702.0,5,38.9168699128795,8,9,23,76.9995272322888,4
3900.0,1,38.926303461345604,8,11,16,77.0409517144382,7
9811.0,8,38.8278578329867,8,11,21,76.99596920890059,8
2101.0,4,38.9564054265475,8,11,21,77.02110175046121,6
10700.0,2,38.9072406591126,8,11,21,77.0441689917595,7
9102.0,5,38.9201485438164,8,12,1,76.99031358205441,6
5301.0,2,38.9111247304104,8,26,19,77.0400782498527,7
9603.0,7,38.8918864029683,8,27,12,76.9462616740749,5
3600.0,1,38.9230908882964,9,1,17,77.02971777307421,7
202.0,2,38.905592592519604,9,3,11,77.0628335820436,6
2201.0,4,38.9467390774409,9,3,12,77.0235790757034,4
3400.0,1,38.91950821173471,9,2,22,77.01633991789829,6
8802.0,5,38.90127517740479,8,22,13,76.98261517432451,6
10300.0,4,38.9762046504916,8,22,9,77.0256084171371,5
10700.0,2,38.906098165338996,8,22,14,77.0398102543808,6
9504.0,5,38.935940275221,8,22,14,76.99249136339259,7
7901.0,6,38.8979504607367,8,20,13,76.9787887344154,6
7409.0,8,38.843908310037705,8,22,10,76.975072591155,7
6500.0,6,38.8851334424645,8,10,2,76.9973260165343,5
3800.0,1,38.9251784566115,8,10,7,77.0378834860406,7
4400.0,1,38.9155703579947,8,16,22,77.0234649944424,7
6700.0,6,38.887592268998496,8,16,20,76.9892806451261,4
10200.0,6,38.877862371248,8,16,21,77.0176441877483,7
4600.0,5,38.9131665724514,8,16,9,77.0146319774702,6
9811.0,8,38.8277858252501,8,16,23,76.9985028505304,3
9204.0,5,38.920932635095795,8,16,21,76.99716323213092,5
4202.0,2,38.9155739758415,8,16,18,77.04254832239141,7
10600.0,6,38.90251061120421,8,12,5,76.9989854833245,6
5900.0,2,38.899788770833396,8,12,5,77.01756891396991,6
8803.0,5,38.9151393451501,8,12,4,76.9849525147478,7
10200.0,6,38.8822584776887,8,18,12,77.01756459753791,7
7601.0,8,38.8700971117975,8,18,8,76.98223097513929,6
9804.0,8,38.83971302477829,8,17,17,76.9984565265869,6
1702.0,4,38.9734498593256,8,18,16,77.0158676034532,4
7503.0,8,38.8663320175306,8,18,17,76.9852508742629,6
9102.0,5,38.9201485438164,8,18,16,76.99031358205441,6
3000.0,1,38.9310091986474,8,18,19,77.0297095400597,7
300.0,3,38.9178026151818,8,27,17,77.07200001223829,8
7409.0,8,38.8438820428946,9,7,6,76.97891999018441,3
201.0,2,38.9075664632919,9,6,13,77.0723960915205,6
5301.0,2,38.910386042568,9,7,8,77.0400893646439,6
5800.0,2,38.898309157411795,8,22,17,77.02885438321908,6
7707.0,7,38.8764749952375,8,22,17,76.9326283965645,6
4202.0,2,38.914087600854394,8,22,8,77.0425474356493,5
9700.0,8,38.8323614987545,7,31,17,76.9878147257787,3
3400.0,1,38.926390790505295,7,31,17,77.01466928837971,6
3000.0,1,38.9295130123787,7,26,17,77.0327305534988,6
1100.0,3,38.9625814526436,7,26,17,77.0742259910877,6
8302.0,6,38.9001954371661,7,26,18,76.9973139237093,6
9603.0,7,38.8948602173515,7,27,0,76.94859948891279,6
2002.0,4,38.952898854274004,8,18,19,77.0315645433207,3
9301.0,5,38.9335965874553,7,28,16,76.9796546855724,7
4902.0,6,38.907904561509994,7,28,15,77.02191752346829,4
4400.0,1,38.9162809962147,9,17,1,77.0280890890924,7
10100.0,2,38.9007676290745,9,17,3,77.0319680233991,6
7803.0,7,38.8910433722842,9,16,14,76.9358536556517,6
9603.0,7,38.8911169135693,8,1,3,76.9385969584504,6
8402.0,6,38.89811437045321,8,7,23,76.99376341252521,8
9604.0,7,38.894765070867,8,8,9,76.9585246044342,7
5500.0,2,38.9099274291219,8,4,18,77.04360696372791,6
6600.0,6,38.889799813105,8,8,11,77.0000576327233,7
7504.0,8,38.864393647418105,7,22,7,76.97587200725309,6
1302.0,3,38.9431488767315,8,4,9,77.0617131655669,6
3200.0,1,38.9315247094538,8,1,21,77.0201601906034,8
7806.0,7,38.9066998732055,8,1,11,76.9357934584002,6
3100.0,1,38.934082134250495,8,2,18,77.0249935355937,7
1100.0,3,38.9644454663154,8,2,18,77.0753125628092,6
11100.0,5,38.9345299173892,7,28,21,76.964787381483,6
600.0,3,38.9325325729454,7,28,21,77.0697658624788,4
100.0,2,38.9025854892833,7,28,16,77.0596144500982,6
202.0,2,38.9064303563484,8,4,12,77.062857378507,6
9604.0,7,38.896720012270606,10,7,10,76.9588808254282,6
4701.0,6,38.9067170107395,10,6,10,77.01086058033309,7
7603.0,7,38.8559128750932,10,6,18,76.9615196168151,7
9601.0,7,38.911572617339,9,13,11,76.9344054638916,7
4702.0,6,38.9002039928735,8,23,17,77.0106290242159,6
5800.0,2,38.8978225125861,8,23,11,77.029626551764,6
5800.0,2,38.899805753102896,8,23,16,77.0234598088012,8
5201.0,2,38.9086939445815,8,23,16,77.0355457515761,7
1804.0,4,38.969448089067,9,15,15,77.0273138244938,6
9102.0,5,38.9197960903048,8,24,23,76.98108851547191,8
6900.0,6,38.8825386514268,8,25,15,76.9902495355631,6
7504.0,8,38.8598099660362,9,28,23,76.98558635134029,3
8904.0,5,38.9001834034383,9,29,2,76.9732775799163,5
7601.0,7,38.8739149289341,9,28,21,76.9731030329681,7
1001.0,3,38.9496872931791,9,28,18,77.09162074051041,7
1001.0,3,38.9496872931791,9,28,22,77.09162074051041,7
2101.0,4,38.957477399287896,9,28,16,77.0211597552716,8
3000.0,1,38.9295130123787,9,30,16,77.0327305534988,6
10800.0,2,38.8960149982925,9,30,8,77.0473551728776,6
9902.0,7,38.8662684058685,9,29,20,76.9504982886556,8
5800.0,2,38.8972023322644,9,30,19,77.0234820081308,6
4400.0,1,38.9162812437395,9,30,22,77.02703978410271,7
1804.0,4,38.9675019660183,9,30,22,77.0287439285743,7
7200.0,6,38.876998817000604,9,30,18,77.0043562522648,6
4801.0,6,38.9111206318185,8,29,22,77.021422722163,8
4202.0,2,38.9137179324664,8,28,9,77.04343505680079,6
5500.0,2,38.9099274291219,8,30,13,77.04360696372791,6
2900.0,1,38.9325767946844,8,30,12,77.02911045329009,7
7703.0,7,38.8856960639354,9,1,2,76.94292383017729,4
2502.0,4,38.940270809047206,10,12,19,77.02511105221109,6
6400.0,6,38.871386030314795,9,13,12,77.0121804140333,7
3100.0,1,38.927416396522396,9,9,12,77.02299605497109,7
5800.0,2,38.8973458172963,9,9,10,77.02651385738599,6
202.0,2,38.907686868865795,9,11,10,77.0709867398401,6
7804.0,7,38.8928957476497,9,4,4,76.9300193038345,3
4202.0,2,38.9133579257124,9,13,15,77.0425470003531,6
100.0,2,38.9104852984859,9,13,15,77.06061262350529,6
7603.0,7,38.8561481960093,9,13,22,76.9650219078146,8
8804.0,5,38.9108784442738,9,5,21,76.9852877822783,6
7100.0,6,38.8791506145262,9,15,9,76.9826436143226,5
7504.0,8,38.8630251949074,9,15,6,76.98027395825159,6
1402.0,4,38.9610051159561,9,14,8,77.0581172131458,5
7604.0,7,38.8643738987383,9,22,20,76.96858983258821,7
3000.0,1,38.928135548053206,9,23,9,77.0297083427594,7
7604.0,7,38.8689113338313,9,23,12,76.959484529829,6
10700.0,2,38.9031264759502,10,3,8,77.03654597402009,6
9603.0,7,38.8918875471338,10,4,21,76.9488091145463,7
5201.0,2,38.9096495011476,10,5,16,77.0332633366381,6
8803.0,5,38.915139541882894,8,28,18,76.9865668043287,3
10400.0,8,38.8441091433786,8,28,20,76.9981914906886,6
7806.0,7,38.904140369831,9,8,17,76.9337666820537,4
9807.0,8,38.8255965632797,9,9,9,77.0070594191507,7
9905.0,7,38.8818397497847,9,9,2,76.9256274969808,3
8804.0,5,38.913020882046496,7,19,12,76.9759593294496,8
7901.0,6,38.8954371648001,8,30,14,76.978996975897,8
1001.0,3,38.9599074542529,8,30,15,77.0852995777749,6
5201.0,2,38.90923548104,8,30,19,77.0319602890047,5
4002.0,1,38.920123431494105,9,3,23,77.0418591499131,6
7903.0,7,38.8947698872145,8,31,18,76.9756081320269,6
5800.0,2,38.8973458172963,9,5,15,77.02651385738599,6
4400.0,1,38.9162809962147,9,5,16,77.0280890890924,7
5800.0,2,38.8978602451604,9,5,17,77.0219259652969,6
300.0,3,38.920298190223605,9,5,18,77.07156433566509,6
3100.0,1,38.9354966096486,9,5,18,77.0241751222164,6
9804.0,8,38.8429649358593,9,5,18,76.99410228071551,4
4801.0,6,38.9103820377291,10,5,13,77.020926715859,7
100.0,2,38.9038914343415,10,11,16,77.060134338629,6
7808.0,7,38.8902628610349,9,17,15,76.9260567280652,6
2400.0,4,38.940316230106795,10,12,15,77.02327704894641,6
4202.0,2,38.9126006265234,10,12,18,77.0441607809063,6
10600.0,6,38.902510608216794,8,24,12,77.0013142602387,7
7601.0,8,38.8730143486739,8,24,4,76.974255755795,7
1901.0,4,38.9661249096981,8,30,16,77.023331633975,4
3100.0,1,38.9270914713467,8,30,12,77.02598288661909,4
6600.0,6,38.88759272999621,8,30,15,76.9973143981759,6
600.0,3,38.936186926076495,8,30,8,77.0588812981583,6
4701.0,6,38.90451821201,8,15,18,77.0172011533072,6
5600.0,2,38.9032634969169,8,30,18,77.0547498958287,8
1500.0,4,38.9741841327786,8,17,20,77.0582087429448,8
9400.0,5,38.9403160235667,9,1,11,76.9757078964388,7
8402.0,6,38.8998707600434,8,31,8,76.9902471665103,6
1600.0,4,38.980373895728704,8,31,19,77.031957574005,7
9903.0,7,38.889751397819,9,1,6,76.9157294772729,7
9201.0,5,38.928571720803106,9,29,17,76.9992964984621,7
3500.0,1,38.9193089155695,10,5,20,77.0229588467108,7
2501.0,4,38.9455853976374,10,6,8,77.0264741209175,7
2202.0,4,38.9510549807319,8,29,7,77.0183429550494,7
8100.0,6,38.8967268420015,9,9,9,76.9902475963252,7
8804.0,5,38.9064277591791,9,9,16,76.98134570297279,7
6900.0,6,38.8825386514268,9,9,19,76.9902495355631,6
8100.0,6,38.894177650786794,8,31,12,76.9926571404799,6
4300.0,1,38.9186401860874,9,4,9,77.03195297253009,6
,8,38.845663752175,9,3,23,76.9699573561834,8
3400.0,1,38.9162108217482,9,17,11,77.0186222634839,8
5800.0,2,38.8994272990726,9,16,16,77.0239669207698,6
7601.0,7,38.8741128729847,9,19,9,76.97207732135101,6
1804.0,4,38.9619710920902,9,19,12,77.0279570992068,6
2101.0,4,38.956909657712394,9,14,10,77.0223479386775,7
9505.0,4,38.9612627822816,8,23,15,77.00005769050951,7
9301.0,5,38.9330304915561,8,24,11,76.9910384446176,6
8802.0,5,38.90127517740479,8,24,9,76.98261517432451,6
9601.0,7,38.9096123680591,8,24,12,76.941106050913,4
7605.0,8,38.8630410496471,8,24,17,76.970099830476,7
7503.0,8,38.8643776961115,8,25,19,76.9900100454468,6
7000.0,6,38.8819893804074,8,25,8,76.9937648219294,6
3200.0,1,38.930020064574705,8,25,20,77.02160139601959,3
4201.0,2,38.9169982434684,8,26,0,77.03985093175609,4
6600.0,6,38.889799808715,9,23,11,76.9989856640707,7
5800.0,2,38.9003375462289,9,29,11,77.021915198495,6
7803.0,7,38.8943431043315,9,29,10,76.94091116517771,7
9102.0,5,38.9222116506408,9,29,15,76.9931501205792,6
8702.0,5,38.918635544973604,9,25,15,77.00057656026341,6
7804.0,7,38.898788808286,9,29,15,76.932722602812,6
8402.0,6,38.9001947352995,9,16,14,76.986915465365,4
8402.0,6,38.9001947352995,8,28,21,76.986915465365,6
9301.0,5,38.928643320267604,8,28,17,76.98952819607891,8
7807.0,7,38.903476129183,8,28,21,76.9229533236416,6
9301.0,5,38.9285443939212,8,28,19,76.9915695175767,7
10600.0,6,38.9078254892411,8,28,21,77.00351648457891,6
9907.0,7,38.881889433904796,8,29,3,76.9333148004378,6
1600.0,4,38.9840505911848,9,15,23,77.0265922894894,7
1100.0,3,38.9615458832176,9,16,8,77.0736249287218,7
2900.0,1,38.933675958308704,9,16,11,77.0284996192259,7
3100.0,1,38.9295242796408,9,23,15,77.02330812486791,7
8802.0,5,38.9037615492146,9,23,15,76.9830641915812,3
8410.0,6,38.9007628281012,9,23,17,76.9937631809755,7
4400.0,1,38.914830654664996,9,19,9,77.02808851787829,7
3800.0,1,38.9236732693973,8,26,16,77.0402698147515,3
1702.0,4,38.97059420933039,9,14,17,77.0161554579305,8
3302.0,5,38.91333791023521,9,14,17,77.013121536918,5
10800.0,2,38.9010062591095,8,21,7,77.0457791014457,6
10800.0,2,38.9010062591095,8,21,8,77.0457791014457,6
3400.0,5,38.914283387996605,8,21,23,77.0162810683476,8
8410.0,6,38.9007534942615,8,24,16,76.9892786673888,6
400.0,3,38.9268873790381,8,19,22,77.0645130323457,6
10400.0,8,38.845289230747,8,26,1,76.9972353540793,6
5800.0,2,38.9003375462289,8,26,10,77.021915198495,6
202.0,2,38.905877010218894,8,25,14,77.0696244994172,6
2002.0,4,38.947719583826,8,26,11,77.02970496842059,7
100.0,2,38.9052068897726,8,26,12,77.0596742861517,6
2502.0,4,38.936811576905704,8,25,23,77.0253289826253,6
1901.0,4,38.9649447410921,8,26,14,77.0237697181559,7
10800.0,2,38.8948640684561,9,4,11,77.04174058249491,7
11100.0,5,38.9165515256135,9,4,14,76.9730984838471,7
3600.0,1,38.9215871483569,9,2,21,77.02704179595041,7
5201.0,2,38.9072352649165,8,31,8,77.0332622107641,6
4600.0,5,38.9076427724206,9,5,23,77.0090530222517,3
5900.0,2,38.9005185027319,9,6,7,77.01720018883701,6
4400.0,1,38.9169930207981,9,6,8,77.0265211616624,6
8002.0,6,38.8926530489951,9,6,7,76.9762313141005,8
5500.0,2,38.9099274291219,10,12,10,77.04360696372791,6
9301.0,5,38.9342461756373,9,7,15,76.98649400218851,8
7000.0,6,38.8832235876387,9,9,20,76.994974889719,6
8701.0,5,38.915914785104604,9,4,3,77.0075757128498,2
202.0,2,38.905150551445,9,12,12,77.06399762448541,6
7707.0,7,38.877576301367995,9,10,14,76.93670705565209,6
3000.0,1,38.9295130123787,9,12,10,77.0327305534988,6
5301.0,2,38.9091620761688,9,12,12,77.0365260072142,7
202.0,2,38.905150551445,9,4,16,77.06399762448541,6
7401.0,8,38.8587477741329,9,14,10,76.9954720386854,3
10300.0,4,38.977277030870205,9,14,11,77.02370458779001,7
1001.0,3,38.9492452010988,9,14,12,77.0803031975013,7
8100.0,6,38.8920065095607,9,13,19,76.9908937480544,7
8904.0,5,38.9014898199382,9,6,9,76.97418783680659,6
10800.0,2,38.9010062591095,9,23,19,77.0457791014457,6
10600.0,6,38.9046816271741,9,29,19,77.00057644747359,4
3800.0,1,38.9230875406304,9,29,20,77.0408114845239,5
7809.0,7,38.9010477998713,9,29,21,76.929158207341,3
9102.0,5,38.918247953051704,7,5,19,76.99258547530141,6
7806.0,7,38.906066054742205,9,19,22,76.930156261699,5
7200.0,6,38.8764761962578,8,27,8,77.007087501384,7
10100.0,2,38.9030482269195,8,28,21,77.0259856574102,7
7604.0,7,38.8628762124094,8,29,9,76.96099736363979,3
3800.0,1,38.9246918153815,8,22,4,77.038471368977,4
8904.0,5,38.901544999463795,8,29,12,76.97994050984279,4
10900.0,8,38.8206687920837,8,29,13,77.00902806316509,7
8803.0,5,38.9142116212605,8,30,16,76.986036576557,7
7809.0,7,38.900665418847204,8,30,23,76.9379085693912,7
2101.0,4,38.958431516413,8,4,12,77.0250020739599,7
2502.0,4,38.9413327079487,8,1,17,77.0297138421291,7
1901.0,4,38.9686292879855,8,4,14,77.0228939606807,7
9505.0,4,38.957794590668996,8,4,14,77.0017075559917,6
4400.0,1,38.916992466081,8,4,15,77.02886194230291,7
4001.0,1,38.9188873076369,9,17,11,77.0470705481616,7
202.0,2,38.914751228685205,9,16,21,77.0679266367825,7
902.0,3,38.9324547556596,8,26,17,77.1119320648295,7
5301.0,2,38.9137196665285,8,26,15,77.03848851126929,6
7503.0,8,38.8663320175306,8,27,11,76.9852508742629,6
9811.0,8,38.8280290620591,8,21,13,77.0005758286805,6
9204.0,5,38.920932635095795,8,27,13,76.99716323213092,7
7604.0,7,38.8685625898449,7,25,13,76.9677813709717,7
7903.0,7,38.8970390717455,8,26,19,76.97152654509279,7
2801.0,1,38.9367279248508,8,14,20,77.03527137473759,6
10400.0,8,38.8422353676688,8,15,16,77.0027760465273,8
4202.0,2,38.91333903772411,8,15,2,77.04487611983599,6
6900.0,6,38.8834660236055,8,2,21,76.9855124194751,6
7809.0,7,38.9007763012698,8,9,22,76.9271294923183,8
6202.0,6,38.897195382533795,8,10,9,77.00839219444741,8
4400.0,1,38.9169930207981,8,10,10,77.0265211616624,6
9903.0,7,38.888614160764604,8,10,13,76.9257933305724,4
8301.0,6,38.8967272476615,8,10,16,77.0005763831981,7
5001.0,2,38.9106235271933,8,4,13,77.02904384361301,6
902.0,3,38.92377099916379,7,31,0,77.10179330014309,7
2202.0,4,38.9511636139005,8,11,20,77.0145474852263,8
2900.0,1,38.9328195660554,8,11,19,77.03087517787591,7
100.0,2,38.9105972027601,8,12,0,77.05277238122851,7
2502.0,4,38.9397371778642,8,11,16,77.03363494759209,5
3000.0,1,38.9295130123787,8,12,13,77.0327305534988,6
4902.0,2,38.903867986997206,8,27,16,77.0259859560474,7
10200.0,6,38.8802766323204,9,4,21,77.0175641096883,6
5800.0,2,38.8973458172963,9,7,15,77.02651385738599,6
6500.0,6,38.8851334424645,9,7,15,76.9973260165343,6
7604.0,7,38.8707337793903,9,4,17,76.9683796109758,6
